SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,14 4th St SE,Washington,DC,20003,2149000,5,3.5,CAPITOL HILL,3436,2097,1885,5,625,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/14-4th-St-SE-20003/home/9895789,BRIGHT MLS,DCDC419996,N,Y,38.8891199,-77.0002954
MLS Listing,,Single Family Residential,2720 Chain Bridge Rd NW,Washington,DC,20016,3150000,6,4.5,KENT,6600,6705,1988,5,477,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2720-Chain-Bridge-Rd-NW-20016/home/9941688,BRIGHT MLS,DCDC420102,N,Y,38.9260555,-77.0965783
MLS Listing,,Single Family Residential,1609 31st St NW,Washington,DC,20007,4975000,5,4.5,GEORGETOWN,4104,5001,1980,5,1212,380,Active,,,http://www.redfin.com/DC/Washington/1609-31st-St-NW-20007/home/9931230,BRIGHT MLS,DCDC420162,N,Y,38.9109332,-77.0619105
MLS Listing,,Single Family Residential,2435 Tracy Pl NW,Washington,DC,20008,4749000,6,7.5,KALORAMA,6330,4700,1927,5,750,,Active,,,http://www.redfin.com/DC/Washington/2435-Tracy-Pl-NW-20008/home/9997177,BRIGHT MLS,DCDC420116,N,Y,38.9164895,-77.0542202
MLS Listing,,Townhouse,4718 7th St NE,Washington,DC,20017,624900,3,3.5,BROOKLAND,1700,3001,1974,5,368,,Active,,,http://www.redfin.com/DC/Washington/4718-7th-St-NE-20017/home/10085138,BRIGHT MLS,DCDC420094,N,Y,38.9472071,-76.9972583
MLS Listing,,Townhouse,4272 Southern Ave SE,Washington,DC,20019,384900,3,2.0,FORT DUPONT PARK,1636,1600,1952,5,235,,Active,,,http://www.redfin.com/DC/Washington/4272-Southern-Ave-SE-20019/home/10137606,BRIGHT MLS,DCDC420098,N,Y,38.868809,-76.940674
MLS Listing,,Condo/Co-op,777 7th St NW #708,Washington,DC,20001,439000,1,1.0,CENTRAL,793,10,2005,5,554,624,Active,,,http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-708/home/10193100,BRIGHT MLS,DCDC403020,N,Y,38.8995021,-77.0217272
MLS Listing,,Single Family Residential,3577 Texas Ave SE,Washington,DC,20020,699900,3,2.5,HILL CREST,3015,13812,1952,5,232,,Active,,,http://www.redfin.com/DC/Washington/3577-Texas-Ave-SE-20020/home/10144956,BRIGHT MLS,DCDC420104,N,Y,38.8697432,-76.9521759
MLS Listing,,Townhouse,706 Kennedy St NW,Washington,DC,20011,699000,3,2.5,PETWORTH,1938,1716,1923,5,361,,Active,,,http://www.redfin.com/DC/Washington/706-Kennedy-St-NW-20011/home/143406436,BRIGHT MLS,DCDC418890,N,Y,38.9561693,-77.0227183
MLS Listing,,Single Family Residential,2927 26th St NE,Washington,DC,20018,425000,3,2.0,WOODRIDGE,1135,6050,1916,5,374,,Active,,,http://www.redfin.com/DC/Washington/2927-26th-St-NE-20018/home/10108883,BRIGHT MLS,DCDC420058,N,Y,38.9275639,-76.9699093
MLS Listing,,Single Family Residential,2933 Carlton Ave NE,Washington,DC,20018,950000,6,4.5,WOODRIDGE,2100,10724,1920,5,452,,Active,,,http://www.redfin.com/DC/Washington/2933-Carlton-Ave-NE-20018/home/10108680,BRIGHT MLS,DCDC420068,N,Y,38.9289639,-76.9677491
MLS Listing,,Condo/Co-op,730 24th St NW #506,Washington,DC,20037,310000,1,1.0,FOGGY BOTTOM,750,,1961,5,413,764,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/730-24th-St-NW-20037/unit-506/home/28687207,BRIGHT MLS,DCDC404010,N,Y,38.8989336,-77.0517241
MLS Listing,,Condo/Co-op,1238 Queen St NE #4,Washington,DC,20002,275000,2,1.5,TRINIDAD,689,676,1937,5,399,200,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1238-Queen-St-NE-20002/unit-4/home/11748580,BRIGHT MLS,DCDC419794,N,Y,38.9067054,-76.9858088
MLS Listing,,Condo/Co-op,4107 Illinois Ave NW #2,Washington,DC,20011,874900,2,2.5,PETWORTH,2160,,1916,5,405,317,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4107-Illinois-Ave-NW-20011/unit-2/home/160931344,BRIGHT MLS,DCDC419932,N,Y,38.9413481,-77.0178419
MLS Listing,,Condo/Co-op,4107 Illinois Ave NW #1,Washington,DC,20011,824900,2,2.5,PETWORTH,2210,,1916,5,373,317,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4107-Illinois-Ave-NW-20011/unit-1/home/160931317,BRIGHT MLS,DCDC419928,N,Y,38.9413481,-77.0178419
MLS Listing,,Townhouse,5063 Sheriff Rd NE,Washington,DC,20019,297000,2,2.0,DEANWOOD,870,693,1941,6,341,,Active,,,http://www.redfin.com/DC/Washington/5063-Sheriff-Rd-NE-20019/home/10126856,BRIGHT MLS,DCDC419888,N,Y,38.903323,-76.92869
MLS Listing,,Single Family Residential,5100 Brooks St NE,Washington,DC,20019,299900,3,1.0,DEANWOOD,3064,4949,1939,6,98,,Active,,,http://www.redfin.com/DC/Washington/5100-Brooks-St-NE-20019/home/10127834,BRIGHT MLS,DCDC404028,N,Y,38.8922844,-76.9290376
MLS Listing,,Single Family Residential,3202 Cleveland Ave NW,Washington,DC,20008,2190000,5,4.5,MASSACHUSETTS AVENUE HEI,4196,5500,1924,6,522,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3202-Cleveland-Ave-NW-20008/home/9988007,BRIGHT MLS,DCDC403918,N,Y,38.9278716,-77.0641141
MLS Listing,,Single Family Residential,2130 Sudbury Pl NW,Washington,DC,20012,1099800,5,3.5,COLONIAL VILLAGE,5480,23640,1957,6,201,,Active,,,http://www.redfin.com/DC/Washington/2130-Sudbury-Pl-NW-20012/home/10020489,BRIGHT MLS,DCDC420046,N,Y,38.9895004,-77.0469791
MLS Listing,,Vacant Land,613-615 Elliott St NE,Washington,DC,20002,800000,,,OLD CITY #1,,752,,6,,,Active,,,http://www.redfin.com/DC/Washington/613-615-Elliott-St-NE-20002/home/145876039,BRIGHT MLS,DCDC419820,N,Y,38.897836,-76.986114
MLS Listing,,Condo/Co-op,3014 Sherman NW #1,Washington,DC,20001,899000,3,3.0,COLUMBIA HEIGHTS,1731,,1912,6,519,323,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3014-Sherman-Ave-NW-20001/unit-1/home/148126938,BRIGHT MLS,DCDC419974,N,Y,38.9282354,-77.0264117
MLS Listing,,Condo/Co-op,2111 Wisconsin Ave NW Ph 7,Washington,DC,20007,795000,2,2.5,OBSERVATORY CIRCLE,1423,445,1988,6,559,1496,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/2111-Wisconsin-Ave-NW-20007/unit-7/home/9933144,BRIGHT MLS,DCDC420012,N,Y,38.9172802,-77.0687912
MLS Listing,,Condo/Co-op,631 D St NW #330,Washington,DC,20004,475000,1,1.0,CENTRAL,810,31,2004,7,586,482,Active,April-6-2019 03:00 PM,April-6-2019 05:00 PM,http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-330/home/10342530,BRIGHT MLS,DCDC400912,N,Y,38.8949271,-77.0205054
MLS Listing,,Single Family Residential,4620 Hunt Pl NE,Washington,DC,20019,275000,2,1.0,DEANWOOD,1016,2875,1919,7,271,,Active,,,http://www.redfin.com/DC/Washington/4620-Hunt-Pl-NE-20019/home/10124460,BRIGHT MLS,DCDC420000,N,Y,38.9008088,-76.9355654
MLS Listing,,Townhouse,1725 Erie St SE,Washington,DC,20020,455900,4,2.5,RANDLE HEIGHTS,1579,2232,1947,7,289,,Active,,,http://www.redfin.com/DC/Washington/1725-Erie-St-SE-20020/home/10160247,BRIGHT MLS,DCDC412504,N,Y,38.8571167,-76.9794164
